PC1,PC2,PC3,PC4,PC5
14.044138384817922,10.631547637941276,10.091854858699245,-2.702534452094287,-2.1178789184655753
20.376933226731303,10.3706092850194,2.955842399148423,-3.621573564277996,-3.3568229773705953
21.772768790351293,17.816324088072818,6.612503460119014,-1.2514567709775009,-5.463034519126822
20.415499640129433,5.357652668745051,0.9747922510725584,-0.24443271672346567,5.128247922637549
-2.2893691971150534,-9.300336005611394,8.477644497534202,-1.2805245494129631,-2.5475090466718275
-6.243584657319948,0.33808426559886645,24.26395510450429,1.7893999175570086,15.177534628016993
-8.669945739469235,4.6978098914341695,-5.276087864155987,1.3667504013678171,0.7028540632984016
-12.499657307677001,2.507226135262331,-2.076996168296657,2.871483629037711,-2.278384893163703
-13.0445466601251,5.792296508790353,0.5666097945113042,-0.3424560300501771,2.143619396177898
-6.9884779690724015,-0.3234095732384004,6.2277850157138746,-4.474411745514337,0.5772692449077242
-9.675361927810425,1.0288457043643315,1.1871746487869481,-2.890044545296315,-1.212672017486139
-9.576076811784827,-0.08493502020751573,2.6211465296374814,-3.588650994414894,-2.222768829254219
-5.837176112702358,5.3140921332015685,-0.5729298374604068,-3.125626938195483,-0.9175142047506832
-7.411167493555991,8.576045599968037,-3.596391728944713,-0.7176632433417215,-1.4177364680824354
-11.037010787584585,6.140087164546521,-1.599806498943838,1.6068904961482826,-2.551692744241084
-6.053054944411965,10.098014472808662,-7.342405729945901,-1.0607797595556854,3.4975614034471607
-3.0868445056368468,12.495819830725525,4.107832527068756,2.6280969469980784,-0.2537103109312237
-7.0348060996435935,8.67650680409542,0.21406734370582717,0.5797118695728428,0.4128417493164997
-9.774146915578942,1.6651999804347226,7.271086628760681,4.6872914890221375,-0.5670487190692292
-11.069541439706299,-2.0733543830678407,4.7179037747151265,10.065697680040653,-2.237456268173774
-12.360943675076129,-0.3572968123753167,2.793752445055484,7.25265520379569,-3.466805626925161
-8.818445337165327,10.54897344001114,-8.208267312157133,-2.205618407450421,3.4168074506686064
-7.328467384521555,7.653776271543384,-0.08256187647375367,-5.612430600398535,1.435034225778367
-10.58958066701311,6.943775332873173,3.317676234469787,-4.518670656118827,0.7236428679000634
-3.386584243919072,-1.6999395117878084,-1.6848376747790323,-5.258627426643586,2.657808571924829
-4.358709851505102,1.09300224156511,-3.8395350423974817,-5.134094292158439,2.9184162838489427
-2.0673733482070786,0.4274216844273148,-1.4866626538635332,-7.229011669022954,4.686305473823384
-10.537172730367011,4.360093915940238,3.552556015115948,-3.857073821026101,2.27131419253076
-8.017929286716086,-0.03134427054899222,5.760312323130777,-0.5979670823313141,1.3505871317586413
-8.780181591015097,2.0663763332645635,6.350084087119607,-2.256854643398758,3.3363339141481223
6.2347027348230775,15.648650117181857,0.8341380287308251,1.543547653625025,2.6526180237503163
-11.347256286056458,8.908245998032083,1.677594705803892,-0.8939152380185514,1.356465519333279
-11.069620002973302,8.126923884680878,3.8056799147786875,-0.9979145559282443,1.5131779511300611
-9.712215349901818,0.9780298384422736,0.5431185331794575,0.6674554213524235,-2.0491813462504154
-8.978050631631733,2.8821856331915336,-2.3178796682483775,0.6995438188880936,0.15388626020368745
-13.107397053859927,7.271607939029877,1.6245380486298406,-0.3285923442869786,2.468394472882778
-5.950075959852907,4.233152961194009,-0.8180135607474641,0.5590175595080746,-3.020195806414295
-10.085513268225764,8.754551050481284,1.0973412212950804,2.0693931865965345,-1.830695906321053
-10.502047698277405,8.742546438756806,4.3084027109762655,4.662288951507084,-0.8268543856919519
8.611659383987305,-7.262831867145667,6.205718389192941,7.871509870751185,12.618314739214007
-10.208809713882843,7.525514734490252,-5.930110079252439,-1.238722362337553,-0.5053898862114191
-5.607773246774683,4.613663264287186,-0.06420838303881711,-3.10065489931491,3.014043117626728
-4.260194046492449,0.6638959619440622,0.5697335082888051,-4.101837426353543,-2.226475107265649
-7.54847382453391,5.117737631974296,-0.012663199152628904,-2.3151012713709287,-3.6708130428275636
-5.091799427275257,0.799796726572648,2.9059924929087404,0.20791573560312637,-1.2871413893306731
-3.5204805950393707,2.9487845508773165,6.872297428679912,-4.639853129528155,-2.008998585980747
-4.979953174493606,6.21514964674903,3.1033722569277264,-3.2328172873103354,-0.9826762650499485
-7.302836328612719,3.118671972761832,0.743643022609769,3.492297746915655,0.1783382631810936
23.33605172152513,7.647486103477772,1.6646377494117552,1.897692009106705,-7.75830794468647
21.903695746464493,6.65411562639758,4.243294181545528,8.849840686389363,-18.655198445587132
23.304829999032805,6.747704984772029,5.083065278661709,0.8970557192564101,-11.632709384860862
14.099378246236935,12.58417451224469,9.848594669745863,1.6662326006861303,10.428450281902563
-1.0332714401967,-8.169405392657591,8.683108419210745,3.21606082901086,2.473622423656403
-3.196770220124363,-11.668317282263681,12.875212277473224,6.930423329196349,-0.11597417329966922
-6.632662729621932,5.113150252045337,-3.3340429693801643,-1.0693970672112156,-0.8317913831403526
-10.19523912944689,1.4105433966927388,-1.3200905440414448,1.6525818143230133,-2.074013463781752
-10.14939705575729,1.1392738195949301,0.25422894466192925,1.7244551769975156,-2.139928049438905
-6.87832633235895,-0.8947586459798955,-2.5498350364987075,0.43509185820918406,-0.7052063412177634
2.9120723529062875,-1.1628414416123403,-5.626580993896459,-0.0692887688017716,2.0449697405663634
-3.4021619281639097,-3.793428970840739,0.1396795536017335,-0.01681115447292003,-0.30427134828377794
1.1150370326598238,0.7963327735349298,-5.734258892304556,10.474377964540901,7.001964153657481
0.889051287834155,6.411576290160061,-11.78640670301433,-0.6118903187486714,3.397595183304287
-0.016634159538089156,9.96300236332859,-3.493128141164505,3.819953930230522,-1.852371669849051
-1.1433022311970402,2.8595216091824303,3.5499767364616126,7.231343445078516,0.4511918658840571
0.8836720668923328,11.70270316076739,2.6561703935852923,6.927933253150824,2.387296312432662
1.1361665634206,4.837596359466018,1.0907413369261352,2.0454046141314413,-0.3818107553180426
-5.528672136379593,-9.045446309700628,-1.5856688470760263,10.218612702820124,-3.9499514304899637
-2.4953356073611017,-6.271827512556238,-5.167938850825129,7.21470583928218,-2.968269973059937
-1.4372125325083958,-3.0255636324091464,0.6592639181661168,4.819939778605751,0.8312895459369184
1.0526457302504362,1.6333897640553212,-6.738225809003279,0.5329253986259183,-1.0062034639575455
-5.63930755836019,1.6128147802605268,-5.564898633194196,0.07903867645441842,-2.6767991045523924
-5.818594783665062,4.43636001382467,-1.8362719237010832,-3.626764979113821,-2.9268511727836564
1.2699309860698342,-5.570118070988391,-1.2680204807053357,-1.900167728786259,4.080974928910173
9.451016640356109,-12.184225681334011,-1.1475021708340636,-4.187963540483429,4.13170941982819
-0.8259043849500038,-4.990323602610787,5.957114336934466,0.5630363499385013,0.45202593306110633
-5.338650840764683,-0.7756706314611357,1.1388488092274542,-4.380706615333347,0.7316523008828794
-6.339990112848517,1.5311658192022406,4.0770127202050395,-3.08811260698515,1.48845029784382
-4.93127299048005,3.6708367927431205,4.8997645375502215,-4.4828721920889745,1.1916849710687445
-7.463841837550311,2.471926343793855,-6.356628814325599,0.6872834766961292,-1.1188756853195425
-6.415030135949601,3.691871021457353,-3.2711215539828182,1.6310296352835976,-2.7093843508741937
-7.7083169517871974,3.0321424665033696,-3.2321470530978513,1.8847015946166048,0.15074694666885177
-5.467275092145715,4.2256735845585345,-5.672450855868239,-1.0613368182750473,-0.8801905392228676
-1.1105369216179688,-4.787405360973774,-3.991400632844622,0.24008846572631742,-3.9334305912636442
3.627367716962306,11.069871881971224,-0.6765626913515079,-1.1392088971727434,2.7775734751640955
-0.19582883323094455,1.7865543821243148,-6.252663639984364,1.1538145946243323,-4.498282998109328
18.20268172083363,17.67981047531081,-5.9436783415239285,1.435156268895634,1.631580946797086
-3.6704093831741367,5.249245424659185,-1.3120173658399452,3.9617043065574893,-0.8113894169288977
2.525143722250221,-6.349438166794291,3.8206584554363245,-7.618192336817836,-0.5849920900803213
-0.7384186772300699,-2.89423343159336,5.722647631688465,-6.233615258078519,-1.7813926560802373
12.078971318819733,-0.08063876825670216,-1.600013238933928,-6.448854080124062,0.646698198440409
4.296848071050709,1.8869571362538327,-9.47378870654132,-2.39622752215553,4.5095876177453
-4.578133051342701,3.9501096880855022,-0.9073803667716398,-0.7241954364898613,-1.868325825300195
-0.45454185400355546,3.1608159967502956,0.2425514027917184,-2.8338191501544796,0.297836886764104
-1.3377742457860438,-5.663700361578643,1.745773407939747,1.5847197240703716,-0.676859514805804
-1.830666752592118,-4.258898420062629,3.0763943253124384,5.095306165592443,-2.2302255586632445
-1.6289785318310979,-0.8948115673500131,3.080545622644112,3.108994197820115,-1.4524086169159744
30.386611439240877,8.165393945127379,0.7297109366239116,7.463869706868406,-2.2172638692816786
22.639422450987716,1.0103954639027939,8.812108023753288,1.5749530424339253,-5.2375593617868414
21.69768745929698,3.516475797764158,-0.7808623094357697,7.316194776646114,-2.656307119933803
1.1067250071018906,-11.281353798731157,7.627573483803115,2.0127926086633727,4.26736026602939
0.7290925196070631,-13.69063693460872,2.6097293997507935,-1.034843206184658,-1.1536290210564468
2.045782290124767,-21.17907591917119,4.282264034965106,4.012031940037794,-1.2873903946552496
3.850085101527257,-13.28604527172626,-9.596597434432715,0.8549469900232433,-3.754660548990789
24.11454844606574,20.428357208963153,-2.2649699511212353,-0.17985935114764495,3.670142622357461
-8.520458809765774,-0.1820306175916063,1.227093662744396,4.357140121967051,2.3213148143648805
4.51028277459088,-8.586564431312803,-6.296699202877968,-3.377324979192131,3.337390413020483
-0.3108015929148537,-8.21477476390046,1.9893321493456326,-4.869128954833252,1.008033959373698
-0.7634521524165895,-9.266963408675123,1.3379619180030045,-5.604386907987227,-0.04683190877762159
2.0598987751801316,-6.809319000663355,-3.3015301102817607,1.2609083303475452,0.42365235183674305
1.6796720486458987,-4.525376566111091,-7.7706384422532215,1.7248357902641327,-0.2651995753374174
-4.907591991416514,0.7308014849149475,-9.224560748759268,-3.8772505312368084,-1.8569717341652732
6.714323398350043,-3.2201713557276013,-6.336859301513828,-0.18340765595168212,0.6369540169415893
-2.9512824949038112,1.5679374113933893,-0.9276619618537989,5.4466571964023025,1.2125974223824527
-1.3182222864275444,-6.165708391530512,-2.2738266958711857,6.126096886501317,-3.0496126565343293
-3.187896370119823,-3.7665469248330714,-3.916947058232195,7.570087027691803,2.6847342664294636
1.5253968387310717,-14.037865881481219,5.7535776057281875,21.21356429240658,6.8588328822299
-2.8598148840513984,-8.663433928883977,-4.464716359292354,10.90130611395531,-2.1087228562107776
1.5912246274498791,2.2997101651923595,-2.8496875558868435,-2.9779233643552687,-1.592193197848451
-1.588733796023725,-0.531713771196468,-3.2799461398999115,-2.8943199863687394,-4.47973350731023
-2.793750943696338,0.24822331146035548,-0.4429636885859669,-3.883864980577921,-2.556523146367748
19.43709310034089,8.764027119030088,6.427953926030315,-6.172359379359695,2.4825888793303963
3.963375075889275,-10.88208458181269,-4.337521525001348,-7.422168192334759,-0.9841971839375951
7.848256690215363,-12.766482550293022,-1.6944515700382743,-11.5278564869242,-1.9399101639047385
-1.3022452220005563,-8.247940204610932,1.6532480545799078,-10.110613331145748,-1.6515246713604452
-0.6069465499741812,-9.103844027705358,6.730566661108863,-6.921060487462723,-1.0816643341043717
-0.35805065944615794,-4.877217277007876,9.229621674758015,-3.9713769119528335,-0.18047107834821255
-1.0535993139165059,-1.6204994129539483,-9.51959119004868,7.303644144885466,0.27289177703978723
-2.4383077165787395,-2.370643111471219,-12.652046467918513,1.6387110191229848,1.0855358210270072
-7.434757730434428,0.9432532256264298,-5.808999315328462,2.5867927953662058,-0.004961293795677229
1.378917578550687,-5.532567737378593,0.7611780503585889,-8.399761151792278,-0.7409072674366087
6.162384492757087,-10.141299660936989,-0.4005067376737329,-8.829001832660085,-4.595251836773578
2.4095596564060258,-6.62685099896587,4.929496171422721,-5.518533170657083,-3.2555668038193786
5.746221847980854,-10.893407636154265,-5.976031571641027,5.033726391150777,-2.306085940552463
3.4139423018198034,-14.073583274353433,-1.3482413426191553,4.631738930118214,-2.479282426829221
1.9605310482002922,-11.952590451619855,-12.7172680566745,1.464560438648059,-2.0733353211210477
13.424736664497711,-16.936109976829435,1.1396744181400835,3.3998035333591936,-0.2079919581676654
7.3468934237432615,-8.942672702981763,-2.031671448753441,-9.236750483143794,-1.117893849278753
17.27466956042986,-17.717406589233253,-1.6148079862910998,1.5557699841003125,5.131110683307073
10.503159930645928,-8.25826262409075,-4.3100129440553685,-7.022954865650159,4.15000869295594
6.807236206125206,-21.37991864239973,-1.7290164884809969,-1.6923121810721586,1.4274972529995815
27.177494478344826,4.875551345194734,-15.137971324278952,0.5306138720455171,19.86748393035641
4.077158809411787,-4.230124480932227,2.9963987503739626,-5.411716163178907,-0.22023250620841794
4.4896256236428105,-5.281114006223993,-2.1973354130683527,-7.512750889658335,0.8630631492688
0.1947514983277518,-3.798841433962878,6.853097045190365,-3.2403355782359706,-0.5527627524499029
